,feature,id,metric_accuracy_score,metric_auc,metric_confusion_matrix,metric_f1_score,metric_log_loss,metric_matthews_corrcoef,metric_precision_score,metric_recall_score,metric_roc_auc_score,metric_roc_curve,model,noise,params,path,time_to_build_and_train_model,time_to_build_feature,time_to_make_prediction
43,DecreasingFactor,cd667498-dad4-4e48-9eed-a7166fc7c48c,0.5548474492780394,20931.5,"[[10425 57791] [   45 61663]]",0.680749826122476,15.375380076899898,0.2790311332378017,0.5162070755269811,0.999270759058793,0.5760470718010043,"(array([0.        , 0.84717662, 1.        ]), array([0.        , 0.99927076, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.45},BPI_12.csv,0.0008418560028076172,0.1472477912902832,0.005527019500732422
44,DecreasingFactor,e0a79720-580b-476e-bbf2-7833e490a32b,0.5548474492780394,20931.5,"[[10425 57791] [   45 61663]]",0.680749826122476,15.375380076899898,0.2790311332378017,0.5162070755269811,0.999270759058793,0.5760470718010043,"(array([0.        , 0.84717662, 1.        ]), array([0.        , 0.99927076, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.5},BPI_12.csv,0.0009760856628417969,0.1862010955810547,0.005956888198852539
45,DecreasingFactor,8a44762b-7e66-4866-b7c9-bfeaf65ab2af,0.5548474492780394,20931.5,"[[10425 57791] [   45 61663]]",0.680749826122476,15.375380076899898,0.2790311332378017,0.5162070755269811,0.999270759058793,0.5760470718010043,"(array([0.        , 0.84717662, 1.        ]), array([0.        , 0.99927076, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.55},BPI_12.csv,0.0007641315460205078,0.18356013298034668,0.005352973937988281
46,DecreasingFactor,da5c41e2-11c3-4e89-b126-4ca96ab3c943,0.6462162494997076,21667.5,"[[ 9324 44819] [ 1146 74635]]",0.7645657797013854,12.21953368237811,0.2845253266062941,0.624801178696402,0.9848774758844565,0.5785440516485246,"(array([0.        , 0.82778937, 1.        ]), array([0.        , 0.98487748, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.6},BPI_12.csv,0.0009682178497314453,0.18741488456726074,0.008886098861694336
47,DecreasingFactor,ed20d028-fdc8-4346-827d-2e2ab3666f3d,0.7680721036913888,18854.5,"[[ 8266 27929] [ 2204 91525]]",0.8586519563004555,8.010677635113387,0.3373989042766647,0.766194518392017,0.9764853993961314,0.6024297421072382,"(array([0.        , 0.77162592, 1.        ]), array([0.       , 0.9764854, 1.       ]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.65},BPI_12.csv,0.0012469291687011719,0.17582392692565918,0.011632919311523438
48,DecreasingFactor,08f62f14-e5be-4f58-a1a9-a80188357d09,0.8992103075644223,10432.0,"[[  4885   7510] [  5585 111944]]",0.9447428718515674,3.481198869093133,0.3740576604408975,0.9371306109464731,0.95247981349284,0.6732951709658633,"(array([0.        , 0.60588947, 1.        ]), array([0.        , 0.95247981, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.7},BPI_12.csv,0.0009748935699462891,0.18990087509155273,0.00409388542175293
49,DecreasingFactor,5ab08a27-5862-48b6-9170-389e79090bb9,0.3956413489830892,15354.0,"[[10254 74548] [  216 38690]]",0.5085971185192975,20.8742901572924,0.1924493338140964,0.34166975750189865,0.9944481570965917,0.5576825583011319,"(array([0.        , 0.87908304, 1.        ]), array([0.        , 0.99444816, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.4},BPI_12.csv,0.0008931159973144531,0.17820405960083008,0.007476091384887695
50,DecreasingFactor,45870720-9dcc-4253-892a-ec4807c6ecb4,0.3956413489830892,15354.0,"[[10254 74548] [  216 38690]]",0.5085971185192975,20.8742901572924,0.1924493338140964,0.34166975750189865,0.9944481570965917,0.5576825583011319,"(array([0.        , 0.87908304, 1.        ]), array([0.        , 0.99444816, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.45},BPI_12.csv,0.0008711814880371094,0.2692883014678955,0.0073397159576416016
51,DecreasingFactor,4df2793a-8368-486b-a4b5-159030b11a30,0.3956413489830892,15354.0,"[[10254 74548] [  216 38690]]",0.5085971185192975,20.8742901572924,0.1924493338140964,0.34166975750189865,0.9944481570965917,0.5576825583011319,"(array([0.        , 0.87908304, 1.        ]), array([0.        , 0.99444816, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.5},BPI_12.csv,0.0010192394256591797,0.23575305938720703,0.007192850112915039
52,DecreasingFactor,c49a58e5-90c1-4038-8da2-d9e4a5816ce5,0.3956413489830892,15354.0,"[[10254 74548] [  216 38690]]",0.5085971185192975,20.8742901572924,0.1924493338140964,0.34166975750189865,0.9944481570965917,0.5576825583011319,"(array([0.        , 0.87908304, 1.        ]), array([0.        , 0.99444816, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.55},BPI_12.csv,0.0009510517120361328,0.21305513381958008,0.0075948238372802734
53,DecreasingFactor,e1e51694-4a5f-470b-b717-0b1c6c224857,0.646667960034921,20513.5,"[[ 8946 42186] [ 1524 71052]]",0.7647647647647647,12.203928994395966,0.27238430735104313,0.6274572140094314,0.9790013227513228,0.5769801262900007,"(array([0.        , 0.82504107, 1.        ]), array([0.        , 0.97900132, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.6},BPI_12.csv,0.0012180805206298828,0.20267701148986816,0.023406028747558594
54,DecreasingFactor,d84502b5-8d62-490a-a443-1a260bac6bb5,0.646667960034921,20513.5,"[[ 8946 42186] [ 1524 71052]]",0.7647647647647647,12.203928994395966,0.27238430735104313,0.6274572140094314,0.9790013227513228,0.5769801262900007,"(array([0.        , 0.82504107, 1.        ]), array([0.        , 0.97900132, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.65},BPI_12.csv,0.001191854476928711,0.20644688606262207,0.010179996490478516
55,DecreasingFactor,33134709-2aa9-4342-8b69-eac65cdb708c,0.8968215475151162,9730.5,"[[  4643   6937] [  5827 106301]]",0.9433632402403201,3.563702337051874,0.36521243396041103,0.9387396457019729,0.9480326055936074,0.6744912596189108,"(array([0.        , 0.59905009, 1.        ]), array([0.        , 0.94803261, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.7},BPI_12.csv,0.0020852088928222656,0.21173572540283203,0.008102893829345703
56,DecreasingFactor,0b4c3ed3-716f-4c47-b926-47405901e69e,0.093488820630045,0.0,"[[ 10470 101522] [     0      0]]",0.0,,0.0,0.0,0.0,,"(array([0.        , 0.90651118, 1.        ]), array([nan, nan, nan]), array([2, 1, 0]))",FrequencyBased,0.2,{'minDecreasingFactor': 0.4},BPI_12.csv,0.0009009838104248047,0.16301989555358887,0.003953218460083008
57,DecreasingFactor,721c5192-2b0e-4264-842b-115d4a53ef60,0.093488820630045,0.0,"[[ 10470 101522] [     0      0]]",0.0,,0.0,0.0,0.0,,"(array([0.        , 0.90651118, 1.        ]), array([nan, nan, nan]), array([2, 1, 0]))",FrequencyBased,0.2,{'minDecreasingFactor': 0.45},BPI_12.csv,0.0015909671783447266,0.2511861324310303,0.005126953125
58,DecreasingFactor,64e6713a-0cc9-4b4f-81b1-2404c5f28a65,0.40066254732480894,14113.5,"[[ 9924 66575] [  546 34947]]",0.5101193300003649,20.70085759341484,0.18275055345795688,0.34423080711569903,0.9846166849801369,0.5571719354782121,"(array([0.        , 0.87027281, 1.        ]), array([0.        , 0.98461668, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.2,{'minDecreasingFactor': 0.5},BPI_12.csv,0.0011990070343017578,0.25936222076416016,0.008167028427124023
59,DecreasingFactor,73e649e5-137b-477f-acb1-7cffd23fcadd,0.40066254732480894,14113.5,"[[ 9924 66575] [  546 34947]]",0.5101193300003649,20.70085759341484,0.18275055345795688,0.34423080711569903,0.9846166849801369,0.5571719354782121,"(array([0.        , 0.87027281, 1.        ]), array([0.        , 0.98461668, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.2,{'minDecreasingFactor': 0.55},BPI_12.csv,0.0014247894287109375,0.20826387405395508,0.011203765869140625
60,DecreasingFactor,c7a5bcc9-21bb-487e-8cd6-6cda5bbf209e,0.6451353668119152,18370.5,"[[ 8221 37493] [ 2249 64029]]",0.7631585220500596,12.256857907645104,0.24633103255592007,0.6306908847343433,0.9660671716104892,0.5729513352911789,"(array([0.       , 0.8201645, 1.       ]), array([0.        , 0.96606717, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.2,{'minDecreasingFactor': 0.6},BPI_12.csv,0.0011878013610839844,0.23650717735290527,0.011137008666992188
61,DecreasingFactor,cf5c2936-6e6c-4d46-bcd3-85ddd85216ce,0.7581523680262876,16014.5,"[[ 7225 23840] [ 3245 77682]]",0.851547555755307,8.353291494561146,0.29601403657051245,0.7651740509446229,0.9599021340220198,0.5962394945017551,"(array([0.        , 0.76742315, 1.        ]), array([0.        , 0.95990213, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.2,{'minDecreasingFactor': 0.65},BPI_12.csv,0.0011341571807861328,0.20048189163208008,0.00486302375793457
62,DecreasingFactor,2468e469-eb85-443e-bb9e-f07b458e1067,0.7581523680262876,16014.5,"[[ 7225 23840] [ 3245 77682]]",0.851547555755307,8.353291494561146,0.29601403657051245,0.7651740509446229,0.9599021340220198,0.5962394945017551,"(array([0.        , 0.76742315, 1.        ]), array([0.        , 0.95990213, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.2,{'minDecreasingFactor': 0.7},BPI_12.csv,0.0008940696716308594,0.16380810737609863,0.005824089050292969
63,DecreasingFactor,e7a34bdf-d3a8-4e5d-86a3-6bfcd1c028a5,0.9859097406575454,1257.5,"[[1190   69] [   0 3638]]",0.9906058543226686,0.4866715833105015,0.9631205955450968,0.9813865659562989,1.0,0.9725972994440032,"(array([0.       , 0.0548054, 1.       ]), array([0., 1., 1.]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.4},BPI_13_CP.csv,0.0011708736419677734,0.03014397621154785,0.0006320476531982422
64,DecreasingFactor,9f26c6ec-09c5-4bec-835a-c10b0dd04be6,0.9859097406575454,1257.5,"[[1190   69] [   0 3638]]",0.9906058543226686,0.4866715833105015,0.9631205955450968,0.9813865659562989,1.0,0.9725972994440032,"(array([0.       , 0.0548054, 1.       ]), array([0., 1., 1.]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.45},BPI_13_CP.csv,0.0008029937744140625,0.030406951904296875,0.0005099773406982422
65,DecreasingFactor,2c2eb936-3516-4084-b5dc-f4b2689aa60d,0.9859097406575454,1257.5,"[[1190   69] [   0 3638]]",0.9906058543226686,0.4866715833105015,0.9631205955450968,0.9813865659562989,1.0,0.9725972994440032,"(array([0.       , 0.0548054, 1.       ]), array([0., 1., 1.]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.5},BPI_13_CP.csv,0.0012180805206298828,0.050315141677856445,0.0007171630859375
66,DecreasingFactor,5500d3a8-c774-4ea3-a1f1-c2e77f6e3135,0.9859097406575454,1257.5,"[[1190   69] [   0 3638]]",0.9906058543226686,0.4866715833105015,0.9631205955450968,0.9813865659562989,1.0,0.9725972994440032,"(array([0.       , 0.0548054, 1.       ]), array([0., 1., 1.]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.55},BPI_13_CP.csv,0.0010628700256347656,0.03164482116699219,0.0005812644958496094
67,DecreasingFactor,dcb18863-cc6f-479d-b0e4-84bf3d945285,0.9859097406575454,1257.5,"[[1190   69] [   0 3638]]",0.9906058543226686,0.4866715833105015,0.9631205955450968,0.9813865659562989,1.0,0.9725972994440032,"(array([0.       , 0.0548054, 1.       ]), array([0., 1., 1.]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.6},BPI_13_CP.csv,0.0007691383361816406,0.02980518341064453,0.0007328987121582031
68,DecreasingFactor,ac4078d8-be06-414b-be89-9534db1fa8d4,0.9859097406575454,1257.5,"[[1190   69] [   0 3638]]",0.9906058543226686,0.4866715833105015,0.9631205955450968,0.9813865659562989,1.0,0.9725972994440032,"(array([0.       , 0.0548054, 1.       ]), array([0., 1., 1.]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.65},BPI_13_CP.csv,0.0007641315460205078,0.027003765106201172,0.0005056858062744141
69,DecreasingFactor,75e82849-c186-4470-95b2-74cde050335f,0.9859097406575454,1257.5,"[[1190   69] [   0 3638]]",0.9906058543226686,0.4866715833105015,0.9631205955450968,0.9813865659562989,1.0,0.9725972994440032,"(array([0.       , 0.0548054, 1.       ]), array([0., 1., 1.]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.7},BPI_13_CP.csv,0.0006630420684814453,0.027942180633544922,0.0004553794860839844
70,DecreasingFactor,4b5ac750-ac11-4df3-ba9e-d82082037102,0.9767097183993224,1183.5,"[[1077  110] [   0 3536]]",0.9846839320523532,0.8044364512296213,0.9380592886408585,0.9698299506308283,1.0,0.953664700926706,"(array([0.       , 0.0926706, 1.       ]), array([0., 1., 1.]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.4},BPI_13_CP.csv,0.0009169578552246094,0.041520118713378906,0.0005619525909423828
71,DecreasingFactor,8e24ceba-fd2d-416b-8df8-3edbd7855df1,0.9767097183993224,1183.5,"[[1077  110] [   0 3536]]",0.9846839320523532,0.8044364512296213,0.9380592886408585,0.9698299506308283,1.0,0.953664700926706,"(array([0.       , 0.0926706, 1.       ]), array([0., 1., 1.]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.45},BPI_13_CP.csv,0.0013802051544189453,0.047395944595336914,0.0005750656127929688
72,DecreasingFactor,5584927a-bcf2-48cc-addd-c35c19c94c89,0.9767097183993224,1183.5,"[[1077  110] [   0 3536]]",0.9846839320523532,0.8044364512296213,0.9380592886408585,0.9698299506308283,1.0,0.953664700926706,"(array([0.       , 0.0926706, 1.       ]), array([0., 1., 1.]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.5},BPI_13_CP.csv,0.0009968280792236328,0.0249330997467041,0.0005922317504882812
73,DecreasingFactor,a3eeca17-5ad5-4840-bc0d-4a4b696db4fc,0.9767097183993224,1183.5,"[[1077  110] [   0 3536]]",0.9846839320523532,0.8044364512296213,0.9380592886408585,0.9698299506308283,1.0,0.953664700926706,"(array([0.       , 0.0926706, 1.       ]), array([0., 1., 1.]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.55},BPI_13_CP.csv,0.0008299350738525391,0.041113853454589844,0.0007038116455078125
74,DecreasingFactor,4befd541-71f6-4ac8-acb1-6f6f2443a7fc,0.9767097183993224,1183.5,"[[1077  110] [   0 3536]]",0.9846839320523532,0.8044364512296213,0.9380592886408585,0.9698299506308283,1.0,0.953664700926706,"(array([0.       , 0.0926706, 1.       ]), array([0., 1., 1.]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.6},BPI_13_CP.csv,0.0014410018920898438,0.0277860164642334,0.0007219314575195312
75,DecreasingFactor,fe7bd4c8-d26e-4401-a5ff-5330f30421b0,0.9767097183993224,1183.5,"[[1077  110] [   0 3536]]",0.9846839320523532,0.8044364512296213,0.9380592886408585,0.9698299506308283,1.0,0.953664700926706,"(array([0.       , 0.0926706, 1.       ]), array([0., 1., 1.]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.65},BPI_13_CP.csv,0.0008649826049804688,0.028196096420288086,0.0005650520324707031
76,DecreasingFactor,b030f638-cff1-432d-b009-d2365c5c7057,0.9767097183993224,1183.5,"[[1077  110] [   0 3536]]",0.9846839320523532,0.8044364512296213,0.9380592886408585,0.9698299506308283,1.0,0.953664700926706,"(array([0.       , 0.0926706, 1.       ]), array([0., 1., 1.]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.7},BPI_13_CP.csv,0.0010960102081298828,0.03482794761657715,0.0006570816040039062
77,DecreasingFactor,2ce78761-7293-47e2-b4a9-128951f22d10,0.9521509086726478,1015.5,"[[ 888  148] [  60 3251]]",0.9690014903129657,1.6526762895240612,0.8656708183813283,0.9564577817005001,0.9818785865297494,0.9195107218363032,"(array([0.        , 0.14285714, 1.        ]), array([0.        , 0.98187859, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.2,{'minDecreasingFactor': 0.4},BPI_13_CP.csv,0.0006721019744873047,0.02807784080505371,0.00045180320739746094
78,DecreasingFactor,095f90ac-f7bd-4912-834d-40a030706e86,0.9521509086726478,1015.5,"[[ 888  148] [  60 3251]]",0.9690014903129657,1.6526762895240612,0.8656708183813283,0.9564577817005001,0.9818785865297494,0.9195107218363032,"(array([0.        , 0.14285714, 1.        ]), array([0.        , 0.98187859, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.2,{'minDecreasingFactor': 0.45},BPI_13_CP.csv,0.0006558895111083984,0.024499893188476562,0.0004210472106933594
79,DecreasingFactor,33fa67e3-95c7-46ea-95fc-15fc874348bb,0.9521509086726478,1015.5,"[[ 888  148] [  60 3251]]",0.9690014903129657,1.6526762895240612,0.8656708183813283,0.9564577817005001,0.9818785865297494,0.9195107218363032,"(array([0.        , 0.14285714, 1.        ]), array([0.        , 0.98187859, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.2,{'minDecreasingFactor': 0.5},BPI_13_CP.csv,0.0016789436340332031,0.03967785835266113,0.0012202262878417969
80,DecreasingFactor,eca8c6ea-3b92-4aff-9147-95f178e20534,0.9521509086726478,1015.5,"[[ 888  148] [  60 3251]]",0.9690014903129657,1.6526762895240612,0.8656708183813283,0.9564577817005001,0.9818785865297494,0.9195107218363032,"(array([0.        , 0.14285714, 1.        ]), array([0.        , 0.98187859, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.2,{'minDecreasingFactor': 0.55},BPI_13_CP.csv,0.0010437965393066406,0.04015803337097168,0.0008687973022460938
81,DecreasingFactor,f936baf9-002f-47c1-82da-840f3c93fb82,0.9521509086726478,1015.5,"[[ 888  148] [  60 3251]]",0.9690014903129657,1.6526762895240612,0.8656708183813283,0.9564577817005001,0.9818785865297494,0.9195107218363032,"(array([0.        , 0.14285714, 1.        ]), array([0.        , 0.98187859, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.2,{'minDecreasingFactor': 0.6},BPI_13_CP.csv,0.0007810592651367188,0.029417991638183594,0.0004589557647705078
82,DecreasingFactor,86836a39-4db2-4749-b504-c6568ecfd752,0.9521509086726478,1015.5,"[[ 888  148] [  60 3251]]",0.9690014903129657,1.6526762895240612,0.8656708183813283,0.9564577817005001,0.9818785865297494,0.9195107218363032,"(array([0.        , 0.14285714, 1.        ]), array([0.        , 0.98187859, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.2,{'minDecreasingFactor': 0.65},BPI_13_CP.csv,0.0010068416595458984,0.03433799743652344,0.0006051063537597656
83,DecreasingFactor,4a066c48-c6b5-4446-8a2a-bf332b9e8c6c,0.9521509086726478,1015.5,"[[ 888  148] [  60 3251]]",0.9690014903129657,1.6526762895240612,0.8656708183813283,0.9564577817005001,0.9818785865297494,0.9195107218363032,"(array([0.        , 0.14285714, 1.        ]), array([0.        , 0.98187859, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.2,{'minDecreasingFactor': 0.7},BPI_13_CP.csv,0.0009691715240478516,0.031761884689331055,0.0005099773406982422
84,DecreasingFactor,41a415bd-e4b5-4fbf-9229-cc0759da8204,0.9521143680922634,4111.0,"[[ 4082    31] [ 1962 35545]]",0.9727296361670976,1.653911728557841,0.7963300869596551,0.999128626040027,0.9476897645772789,0.9700763435091597,"(array([0.        , 0.00753708, 1.        ]), array([0.        , 0.94768976, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.4},BPI_13_i.csv,0.0011169910430908203,0.09701228141784668,0.001950979232788086
85,DecreasingFactor,feedf351-7626-4555-8d6f-d7bcc0a334c4,0.9521143680922634,4111.0,"[[ 4082    31] [ 1962 35545]]",0.9727296361670976,1.653911728557841,0.7963300869596551,0.999128626040027,0.9476897645772789,0.9700763435091597,"(array([0.        , 0.00753708, 1.        ]), array([0.        , 0.94768976, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.45},BPI_13_i.csv,0.0009458065032958984,0.11625218391418457,0.001950979232788086
86,DecreasingFactor,13b54b65-4f51-439f-8356-a03b7b3e18ae,0.9521143680922634,4111.0,"[[ 4082    31] [ 1962 35545]]",0.9727296361670976,1.653911728557841,0.7963300869596551,0.999128626040027,0.9476897645772789,0.9700763435091597,"(array([0.        , 0.00753708, 1.        ]), array([0.        , 0.94768976, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.5},BPI_13_i.csv,0.0008866786956787109,0.08516502380371094,0.0018131732940673828
87,DecreasingFactor,c28e739a-fe7a-49d4-aef9-b489d5b38035,0.9521143680922634,4111.0,"[[ 4082    31] [ 1962 35545]]",0.9727296361670976,1.653911728557841,0.7963300869596551,0.999128626040027,0.9476897645772789,0.9700763435091597,"(array([0.        , 0.00753708, 1.        ]), array([0.        , 0.94768976, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.55},BPI_13_i.csv,0.0008409023284912109,0.09473514556884766,0.0019121170043945312
88,DecreasingFactor,b702107f-4c0f-4a3a-90b0-d1ea5ae96c3a,0.9521143680922634,4111.0,"[[ 4082    31] [ 1962 35545]]",0.9727296361670976,1.653911728557841,0.7963300869596551,0.999128626040027,0.9476897645772789,0.9700763435091597,"(array([0.        , 0.00753708, 1.        ]), array([0.        , 0.94768976, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.6},BPI_13_i.csv,0.004647970199584961,0.0747520923614502,0.008802652359008789
89,DecreasingFactor,3220fde3-2228-4888-a0b4-a5e94f606500,0.9521143680922634,4111.0,"[[ 4082    31] [ 1962 35545]]",0.9727296361670976,1.653911728557841,0.7963300869596551,0.999128626040027,0.9476897645772789,0.9700763435091597,"(array([0.        , 0.00753708, 1.        ]), array([0.        , 0.94768976, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.65},BPI_13_i.csv,0.0006811618804931641,0.08124494552612305,0.0014750957489013672
90,DecreasingFactor,95aea95d-5e6a-412b-b595-32178854be6d,0.9521143680922634,4111.0,"[[ 4082    31] [ 1962 35545]]",0.9727296361670976,1.653911728557841,0.7963300869596551,0.999128626040027,0.9476897645772789,0.9700763435091597,"(array([0.        , 0.00753708, 1.        ]), array([0.        , 0.94768976, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.0,{'minDecreasingFactor': 0.7},BPI_13_i.csv,0.0007538795471191406,0.07416296005249023,0.0017900466918945312
91,DecreasingFactor,7059e679-8b28-4de1-94b9-7f3f509e79a2,0.9521271246102786,3799.0,"[[ 3667   136] [ 1768 34201]]",0.9729183853440674,1.6534732726833066,0.7834440473451436,0.9960392579433265,0.9508465623175513,0.957542660596062,"(array([0.        , 0.03576124, 1.        ]), array([0.        , 0.95084656, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.4},BPI_13_i.csv,0.0008609294891357422,0.08418107032775879,0.0017061233520507812
92,DecreasingFactor,1a739653-bca7-4ba2-83d9-a3c3441f2688,0.9521271246102786,3799.0,"[[ 3667   136] [ 1768 34201]]",0.9729183853440674,1.6534732726833066,0.7834440473451436,0.9960392579433265,0.9508465623175513,0.957542660596062,"(array([0.        , 0.03576124, 1.        ]), array([0.        , 0.95084656, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.45},BPI_13_i.csv,0.0011467933654785156,0.08481526374816895,0.002009868621826172
93,DecreasingFactor,053c84b1-7a35-4b4d-9896-225e8c4bff30,0.9521271246102786,3799.0,"[[ 3667   136] [ 1768 34201]]",0.9729183853440674,1.6534732726833066,0.7834440473451436,0.9960392579433265,0.9508465623175513,0.957542660596062,"(array([0.        , 0.03576124, 1.        ]), array([0.        , 0.95084656, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.5},BPI_13_i.csv,0.0007979869842529297,0.11491608619689941,0.0015630722045898438
94,DecreasingFactor,60d96bc2-f0b1-49c0-8f4a-b40f12654c3c,0.9521271246102786,3799.0,"[[ 3667   136] [ 1768 34201]]",0.9729183853440674,1.6534732726833066,0.7834440473451436,0.9960392579433265,0.9508465623175513,0.957542660596062,"(array([0.        , 0.03576124, 1.        ]), array([0.        , 0.95084656, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.55},BPI_13_i.csv,0.0008559226989746094,0.09205174446105957,0.0016970634460449219
95,DecreasingFactor,255a8d9f-14e6-4277-9ad3-c80cd469d640,0.9521271246102786,3799.0,"[[ 3667   136] [ 1768 34201]]",0.9729183853440674,1.6534732726833066,0.7834440473451436,0.9960392579433265,0.9508465623175513,0.957542660596062,"(array([0.        , 0.03576124, 1.        ]), array([0.        , 0.95084656, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.6},BPI_13_i.csv,0.0009646415710449219,0.09052896499633789,0.0020470619201660156
96,DecreasingFactor,997619b0-9e1d-40eb-9feb-840924574b4e,0.9521271246102786,3799.0,"[[ 3667   136] [ 1768 34201]]",0.9729183853440674,1.6534732726833066,0.7834440473451436,0.9960392579433265,0.9508465623175513,0.957542660596062,"(array([0.        , 0.03576124, 1.        ]), array([0.        , 0.95084656, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.65},BPI_13_i.csv,0.0010077953338623047,0.09247994422912598,0.0017330646514892578
97,DecreasingFactor,6e322a88-bab7-4fdb-b785-d3adf5f42cc4,0.9521271246102786,3799.0,"[[ 3667   136] [ 1768 34201]]",0.9729183853440674,1.6534732726833066,0.7834440473451436,0.9960392579433265,0.9508465623175513,0.957542660596062,"(array([0.        , 0.03576124, 1.        ]), array([0.        , 0.95084656, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.1,{'minDecreasingFactor': 0.7},BPI_13_i.csv,0.0014767646789550781,0.0846097469329834,0.0025038719177246094
98,DecreasingFactor,6e2963df-9918-47d6-a1a5-092baefbd088,0.9428642165492958,3236.5,"[[ 3014   258] [ 1819 31261]]",0.9678477995015403,1.9734057237116664,0.7301187958059824,0.9918144611186903,0.945012091898428,0.9330806180763535,"(array([0.        , 0.07885086, 1.        ]), array([0.        , 0.94501209, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.2,{'minDecreasingFactor': 0.4},BPI_13_i.csv,0.0006449222564697266,0.0855412483215332,0.0012972354888916016
99,DecreasingFactor,a726ba88-cfc1-462b-943f-6edf99450a84,0.9428642165492958,3236.5,"[[ 3014   258] [ 1819 31261]]",0.9678477995015403,1.9734057237116664,0.7301187958059824,0.9918144611186903,0.945012091898428,0.9330806180763535,"(array([0.        , 0.07885086, 1.        ]), array([0.        , 0.94501209, 1.        ]), array([2, 1, 0]))",FrequencyBased,0.2,{'minDecreasingFactor': 0.45},BPI_13_i.csv,0.0008020401000976562,0.08040618896484375,0.0014319419860839844
