average_trace_fitness,discovered_pt,generalization,log_fitness,metricsAverageWeight,noise,perc_fit_traces,precision,simplicity,time_run_inductive_and_evaluate,time_ttc,tree,tree_size,type
0.9306500744079376,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",0.8228006214999831,0.931818181818182,0.7477862461679832,0.4,0.0,0.6962962962962963,0.5402298850574713,2.039377927780152,0.06479811668395996,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,ttc
0.956055422790862,"->( R2S1WT, X( Y1I8KX, τ ), X( *( D4ZO3O, TCUA6T, τ ), τ ), X( *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), X( VI7QR8, τ ) ), FQHP63, τ ), X( UTOG4I, τ ), X( 8HO3BE, τ ) ), J4QKZV, τ ), τ ), X( NLWZ85, τ ), X( QUFG9C, τ ), X( T99PIV, τ ), X( *( MEVFKR, PF1IYV, τ ), τ ), X( I4KS7D, τ ), X( Z4T4PF, τ ), X( EX1DUC, τ ), X( 1U1M58, τ ), X( 99OZTX, τ ), X( VISW96, τ ), X( *( ->( +( 2206NO, LF6A90, 72KW7O, T4TCWA ), X( 6JKYWL, τ ) ), 7CTSZF, τ ), τ ) )",0.6486413591148197,0.9571428571428572,0.5702616181286575,0.45,0.0,0.09430987530457212,0.580952380952381,4.043468952178955,0.0,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,classic
0.9111048827724152,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( QUFG9C, τ ), X( T99PIV, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, *( ->( +( 2206NO, LF6A90, 72KW7O, T4TCWA ), X( 6JKYWL, τ ) ), 7CTSZF, τ ) )",0.7894809320577609,0.9126002673796793,0.7273117652377818,0.45,0.0,0.6962962962962963,0.5108695652173912,1.7628440856933594,0.05466413497924805,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,ttc
0.9663004066620972,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), X( *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), X( VI7QR8, τ ) ), FQHP63, τ ), X( UTOG4I, τ ), X( 8HO3BE, τ ) ), J4QKZV, τ ), τ ), X( NLWZ85, τ ), X( T99PIV, τ ), X( QUFG9C, τ ), X( *( MEVFKR, PF1IYV, τ ), τ ), X( I4KS7D, τ ), X( Z4T4PF, τ ), X( EX1DUC, τ ), X( 1U1M58, τ ), X( 99OZTX, τ ), X( VISW96, τ ), X( +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ), τ ) )",0.6876902248166408,0.9668831168831168,0.5971724074311003,0.5,0.0,0.13207547169811318,0.6020408163265306,4.1214332580566415,0.0,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,classic
0.9306500744079376,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",0.8228006214999831,0.931818181818182,0.7477862461679832,0.5,0.0,0.6962962962962963,0.5402298850574713,1.7033390998840332,0.05443787574768066,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,ttc
0.9663004066620972,"->( R2S1WT, X( Y1I8KX, τ ), X( *( D4ZO3O, TCUA6T, τ ), τ ), X( *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), X( VI7QR8, τ ) ), FQHP63, τ ), X( UTOG4I, τ ), X( 8HO3BE, τ ) ), J4QKZV, τ ), τ ), X( NLWZ85, τ ), X( T99PIV, τ ), X( QUFG9C, τ ), X( *( MEVFKR, PF1IYV, τ ), τ ), X( I4KS7D, τ ), X( Z4T4PF, τ ), X( EX1DUC, τ ), X( 1U1M58, τ ), X( 99OZTX, τ ), X( VISW96, τ ), X( +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ), τ ) )",0.6651430043308493,0.9668831168831168,0.5817872547536856,0.55,0.0,0.0851228978007762,0.61,4.179149150848389,0.0,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,classic
0.9306500744079376,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",0.8228006214999831,0.931818181818182,0.7477862461679832,0.55,0.0,0.6962962962962963,0.5402298850574713,1.8405139446258545,0.054159879684448235,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,ttc
0.9663004066620972,"->( R2S1WT, X( Y1I8KX, τ ), X( *( D4ZO3O, TCUA6T, τ ), τ ), X( *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), X( VI7QR8, τ ) ), FQHP63, τ ), X( UTOG4I, τ ), X( 8HO3BE, τ ) ), J4QKZV, τ ), τ ), X( NLWZ85, τ ), X( T99PIV, τ ), X( QUFG9C, τ ), X( *( MEVFKR, PF1IYV, τ ), τ ), X( I4KS7D, τ ), X( Z4T4PF, τ ), X( EX1DUC, τ ), X( 1U1M58, τ ), X( 99OZTX, τ ), X( VISW96, τ ), X( +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ), τ ) )",0.6651430043308493,0.9668831168831168,0.5817872547536856,0.6000000000000001,0.0,0.0851228978007762,0.61,4.005445718765259,0.0,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,classic
0.9636089270051004,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE, J4QKZV, NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",0.8593695380110935,0.9642857142857144,0.7639164585768474,0.6,0.0,0.6962962962962963,0.5357142857142857,1.8799738883972168,0.0597081184387207,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,ttc
0.9663004066620972,"->( R2S1WT, X( Y1I8KX, τ ), X( *( D4ZO3O, TCUA6T, τ ), τ ), X( *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), X( VI7QR8, τ ) ), FQHP63, τ ), X( UTOG4I, τ ), X( 8HO3BE, τ ) ), J4QKZV, τ ), τ ), X( NLWZ85, τ ), X( T99PIV, τ ), X( QUFG9C, τ ), X( *( MEVFKR, PF1IYV, τ ), τ ), X( I4KS7D, τ ), X( Z4T4PF, τ ), X( EX1DUC, τ ), X( 1U1M58, τ ), X( 99OZTX, τ ), X( VISW96, τ ), X( +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ), τ ) )",0.6651430043308493,0.9668831168831168,0.5817872547536856,0.65,0.0,0.0851228978007762,0.61,4.1724281311035165,0.0,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,classic
0.9306500744079376,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",0.8228006214999831,0.931818181818182,0.7477862461679832,0.65,0.0,0.6962962962962963,0.5402298850574713,1.752422332763672,0.05301809310913086,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,ttc
0.9663004066620972,"->( R2S1WT, X( Y1I8KX, τ ), X( *( D4ZO3O, TCUA6T, τ ), τ ), X( *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), X( VI7QR8, τ ) ), FQHP63, τ ), X( UTOG4I, τ ), X( 8HO3BE, τ ) ), J4QKZV, τ ), τ ), X( NLWZ85, τ ), X( T99PIV, τ ), X( QUFG9C, τ ), X( *( MEVFKR, PF1IYV, τ ), τ ), X( I4KS7D, τ ), X( Z4T4PF, τ ), X( EX1DUC, τ ), X( 1U1M58, τ ), X( 99OZTX, τ ), X( VISW96, τ ), X( +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ), τ ) )",0.6651430043308493,0.9668831168831168,0.5817872547536856,0.7000000000000001,0.0,0.0851228978007762,0.61,4.41157603263855,0.0,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,classic
0.9636089270051004,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE, J4QKZV, NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",0.8593695380110935,0.9642857142857144,0.7639164585768474,0.7,0.0,0.6962962962962963,0.5357142857142857,1.8145189285278318,0.05170989036560058,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,ttc
0.9663004066620972,"->( R2S1WT, X( Y1I8KX, τ ), X( *( D4ZO3O, TCUA6T, τ ), τ ), X( *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), X( VI7QR8, τ ) ), FQHP63, τ ), X( UTOG4I, τ ), X( 8HO3BE, τ ) ), J4QKZV, τ ), τ ), X( NLWZ85, τ ), X( T99PIV, τ ), X( QUFG9C, τ ), X( *( MEVFKR, PF1IYV, τ ), τ ), X( I4KS7D, τ ), X( Z4T4PF, τ ), X( EX1DUC, τ ), X( 1U1M58, τ ), X( 99OZTX, τ ), X( VISW96, τ ), X( *( X( 6JKYWL, 72KW7O, 7CTSZF, LF6A90, T4TCWA, 2206NO ), τ, τ ), τ ) )",0.6573606872047765,0.9668831168831168,0.5842565690891887,0.75,0.0,0.0851228978007762,0.6276595744680851,3.9317219257354736,0.0,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,classic
0.9306500744079376,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, *( X( 6JKYWL, 72KW7O, 7CTSZF, LF6A90, T4TCWA, 2206NO ), τ, τ ) )",0.819604144253316,0.931818181818182,0.7508185444808375,0.75,0.0,0.6962962962962963,0.5555555555555556,1.7107603549957275,0.0535588264465332,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,ttc
0.956055422790862,"->( R2S1WT, X( Y1I8KX, τ ), X( *( D4ZO3O, TCUA6T, τ ), τ ), X( *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), X( VI7QR8, τ ) ), FQHP63, τ ), X( UTOG4I, τ ), X( 8HO3BE, τ ) ), J4QKZV, τ ), τ ), X( NLWZ85, τ ), X( T99PIV, τ ), X( QUFG9C, τ ), X( *( MEVFKR, PF1IYV, τ ), τ ), X( I4KS7D, τ ), X( Z4T4PF, τ ), X( EX1DUC, τ ), X( 1U1M58, τ ), X( 99OZTX, τ ), X( VISW96, τ ), X( *( ->( +( 2206NO, 72KW7O, T4TCWA, LF6A90 ), X( 6JKYWL, τ ) ), 7CTSZF, τ ), τ ) )",0.6486413591148197,0.9571428571428572,0.5702616181286575,0.8,0.0,0.09430987530457212,0.580952380952381,3.863202810287476,0.0,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,classic
0.9111048827724152,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, *( ->( +( 2206NO, 72KW7O, T4TCWA, LF6A90 ), X( 6JKYWL, τ ) ), 7CTSZF, τ ) )",0.7894809320577609,0.9126002673796793,0.7273117652377818,0.8,0.0,0.6962962962962963,0.5108695652173912,2.0589549541473393,0.06559181213378906,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,ttc
0.9663004066620972,"->( R2S1WT, X( Y1I8KX, τ ), X( *( D4ZO3O, TCUA6T, τ ), τ ), X( *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), X( VI7QR8, τ ) ), FQHP63, τ ), X( UTOG4I, τ ), X( 8HO3BE, τ ) ), J4QKZV, τ ), τ ), X( NLWZ85, τ ), X( QUFG9C, τ ), X( T99PIV, τ ), X( *( MEVFKR, PF1IYV, τ ), τ ), X( I4KS7D, τ ), X( Z4T4PF, τ ), X( EX1DUC, τ ), X( 1U1M58, τ ), X( 99OZTX, τ ), X( VISW96, τ ), X( +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ), τ ) )",0.6651430043308493,0.9668831168831168,0.5817872547536856,0.8500000000000001,0.0,0.0851228978007762,0.61,4.271154880523682,0.0,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,classic
0.9636089270051004,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE, J4QKZV, NLWZ85, X( QUFG9C, τ ), X( T99PIV, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",0.8593695380110935,0.9642857142857144,0.7639164585768474,0.85,0.0,0.6962962962962963,0.5357142857142857,1.7782120704650881,0.0637509822845459,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,ttc
0.9663004066620972,"->( R2S1WT, X( Y1I8KX, τ ), X( *( D4ZO3O, TCUA6T, τ ), τ ), X( *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), X( VI7QR8, τ ) ), FQHP63, τ ), X( UTOG4I, τ ), X( 8HO3BE, τ ) ), J4QKZV, τ ), τ ), X( NLWZ85, τ ), X( QUFG9C, τ ), X( T99PIV, τ ), X( *( MEVFKR, PF1IYV, τ ), τ ), X( I4KS7D, τ ), X( Z4T4PF, τ ), X( EX1DUC, τ ), X( 1U1M58, τ ), X( 99OZTX, τ ), X( VISW96, τ ), X( *( X( 6JKYWL, 72KW7O, 7CTSZF, T4TCWA, LF6A90, 2206NO ), τ, τ ), τ ) )",0.6573606872047765,0.9668831168831168,0.5842565690891887,0.9,0.0,0.0851228978007762,0.6276595744680851,4.029991865158081,0.0,"->( R2S1WT, Y1I8KX, *( D4ZO3O, TCUA6T, τ ), *( ->( *( ->( +( VA201M, KHGGX2, YLA5IN ), VI7QR8 ), FQHP63, τ ), UTOG4I, 8HO3BE ), J4QKZV, τ ), NLWZ85, X( T99PIV, τ ), X( QUFG9C, τ ), *( MEVFKR, PF1IYV, τ ), I4KS7D, Z4T4PF, EX1DUC, 1U1M58, 99OZTX, VISW96, +( T4TCWA, *( X( 7CTSZF, LF6A90, 6JKYWL, 2206NO, 72KW7O ), τ, τ ) ) )",50,classic
